@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm,host
2023-03-01 00:20:00,8,,,,10517608857.6,0.61224,7651872768.0,19728990208.0,6661244518.4,0.6121508152557547,17178853376.0,0.2616535660708856,0.7667757536331045,,,,,PREPRODUCCION
2023-03-01 00:20:00,4,,,,6047541248.0,0.70415,2672400384.0,10862071808.0,2541377536.0,0.7539695528405772,8588918784.0,0.130819047077174,0.94441689480428,27012811656.0,0.0333403629024088,7933084449.0,0.0560412750842136,DEVELOP
2023-03-01 00:20:00,4,0.0039,0.98515,0.01095,,,,,,,,,,1739136808.0,0.0021465167363567,1328779535.0,0.009386828027098,QASERVER
2023-03-01 00:20:00,16,0.00125,0.9974375,0.0011875,6231406592.0,0.09255,34355539968.0,34355539968.0,52069392384.0,0.0,58300798976.0,0.8879877849218937,0.0,7578.0,9.353090425828951e-09,7578.0,5.3532870514406807e-08,PRUEBAS
2023-03-01 00:20:00,4,0.0168,0.9700875,0.0131,7557144576.0,0.2815,22618505216.0,30735253504.0,19285794816.0,0.2640859391949917,26842939392.0,0.4088486386148342,0.3307921675568533,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 00:30:00,4,,,,5759774720.0,0.2235,23599009792.0,29526859776.0,20008988672.0,0.2007612739373752,25768763392.0,0.3924877107440357,0.2514721426277245,580031080.6666666,0.0007158990693146,443256558.0,0.0031312742048133,QASERVER
2023-03-01 00:30:00,4,,,,7629836288.0,0.2842,22592151552.0,30735253504.0,19213103104.0,0.2649433801136609,26842939392.0,0.4088486386148342,0.3318661919479403,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 00:30:00,16,,,,6226919424.0,0.0925,34355539968.0,34355539968.0,52073226240.0,0.0,58300145664.0,0.8879778342336366,0.0,1872462611.5,0.0023110731227689,553283008.875,0.0039085283283091,PRUEBAS
2023-03-01 00:30:00,8,,,,10560626688.0,0.6147,7638310912.0,19728990208.0,6618226688.0,0.6128382227640468,17178853376.0,0.2616535660708856,0.767636795384725,390823334174.0,0.4823708082678,68790221080.5,0.4859511741567463,PREPRODUCCION
2023-03-01 00:30:00,4,,,,,,,,,,,,,,,,,DEVELOP
2023-03-01 00:40:00,16,,,,6243340288.0,0.0927,34355539968.0,34355539968.0,52056436736.0,0.0,58299777024.0,0.8879722194252158,0.0,5992516663.6,0.0073962193498202,1770727037.6,0.0125088547400633,PRUEBAS
2023-03-01 00:40:00,4,0.3529,0.4824,0.1647,,,,,,,,,,,,,,PRODUCCION
2023-03-01 00:40:00,4,0.001575,0.9913875,0.0070375,6064812032.0,0.7061000000000001,2660986880.0,10862071808.0,2524106752.0,0.7550203196005238,8588918784.0,0.130819047077174,0.9457330777679736,,,,,DEVELOP
2023-03-01 00:40:00,8,0.0117166666666666,0.9697416666666668,0.0185416666666666,10554236928.0,0.6144000000000001,7654821888.0,19728990208.0,6624616448.0,0.6120013337075909,17178853376.0,0.2616535660708856,0.7665885141099493,,,,,PREPRODUCCION
2023-03-01 00:40:00,4,,,,,,,,,,,,,871325707.5,0.0010754273070199,665812926.0,0.0047034675579805,QASERVER
2023-03-01 00:50:00,8,0.01505,0.96550625,0.01945,10721193984.0,0.6241,7617134592.0,19728990208.0,6457659392.0,0.6139115833251672,17178853376.0,0.2616535660708856,0.7689812791829361,782273001462.0,0.9655146635469396,137645395869.0,0.9723611974082136,PREPRODUCCION
2023-03-01 00:50:00,4,,,,,,,,,,,,,871971675.5,0.001076224588244,666257720.5,0.0047066096965888,QASERVER
2023-03-01 00:50:00,16,0.00725,0.991125,0.001625,,,,,,,,,,2996908840.0,0.0036989125598424,885599412.4,0.0062560937808978,PRUEBAS
2023-03-01 00:50:00,4,,,,7843188736.0,0.2922,22359232512.0,30735253504.0,18999750656.0,0.2725216172663067,26842939392.0,0.4088486386148342,0.3413586378601501,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 00:50:00,4,0.01875,0.96445,0.0168,,,,,,,,,,13510621228.0,0.0166753842774621,3967904067.5,0.0280302579386468,DEVELOP
2023-03-01 01:00:00,4,0.3003875,0.5599375,0.1396625,,,,,,,,,,3357715026.2,0.0041442349253382,904495242.0,0.0063895786052893,PRODUCCION
2023-03-01 01:00:00,4,,,,,,,,,,,,,,,,,DEVELOP
2023-03-01 01:00:00,4,0.01835,0.949625,0.032025,5756323840.0,0.2234,23591411712.0,29526859776.0,20012439552.0,0.2010186016741423,25768763392.0,0.3924877107440357,0.251794469519028,872351220.5,0.0010766930388517,666524450.0,0.0047084939398965,QASERVER
2023-03-01 01:00:00,16,0.0043125,0.99415625,0.0015,6252900352.0,0.0929,34355539968.0,34355539968.0,52044438186.66666,0.0,58297338538.66666,0.887935078507291,0.0,9366497454.75,0.0115605301751878,2767898277.625,0.0195531195689032,PRUEBAS
2023-03-01 01:00:00,8,0.0138375,0.9651,0.02105,10715430912.0,0.6238,7628492800.0,19728990208.0,6463422464.0,0.6133358717514753,17178853376.0,0.2616535660708856,0.7682601469638956,782507133790.0,0.965803639640288,137671924453.0,0.9725486019017742,PREPRODUCCION
2023-03-01 01:10:00,4,,,,,,,,,,,,,,,,,DEVELOP
2023-03-01 01:10:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 01:10:00,4,0.30155,0.566025,0.132425,7810676736.0,0.29095,22314014720.0,30735253504.0,19032262656.0,0.2739928200983937,26842939392.0,0.4088486386148342,0.3432014560549594,,,,,PRODUCCION
2023-03-01 01:10:00,16,0.0014375,0.9971875,0.0013125,6259810304.0,0.093,34355539968.0,34355539968.0,52061802496.0,0.0,58321612800.0,0.8883048032440117,0.0,2997712859.8,0.0036999049153311,885883005.4,0.0062580971521498,PRUEBAS
2023-03-01 01:10:00,8,0.0039125,0.98885,0.0072375,10543992832.0,0.6138,7654744064.0,19728990208.0,6634860544.0,0.6120052783595562,17178853376.0,0.2616535660708856,0.7665934551529213,,,,,PREPRODUCCION
2023-03-01 01:20:00,4,,,,7802664960.0,0.2906499999999999,22347356160.0,30735253504.0,19040274432.0,0.2729080254017871,26842939392.0,0.4088486386148342,0.3418426499400313,8396483743.5,0.0103632979297912,2262738433.0,0.0159845452021325,PRODUCCION
2023-03-01 01:20:00,4,0.016575,0.9711375,0.0122875,,,,,,,,,,18022274407.0,0.0222438588292126,5292917913.666667,0.0373904842063475,DEVELOP
2023-03-01 01:20:00,4,0.015975,0.975075,0.00895,,,,,,,,,,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 01:20:00,8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 01:20:00,16,0.0011875,0.9976875,0.0010625,6267637760.0,0.0931,34355539968.0,34355539968.0,52051927040.0,0.0,58319564800.0,0.8882736098638958,0.0,7495794843.75,0.0092516293200126,2215249623.0,0.0156490724762664,PRUEBAS
2023-03-01 01:30:00,8,0.01365,0.9444125,0.0419375,,,,,,,,,,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 01:30:00,16,,,,,,,,,,,,,11244872704.5,0.0138789009279656,3323277476.25,0.0234764559012319,PRUEBAS
2023-03-01 01:30:00,4,,,,5757911040.0,0.2234,23593926656.0,29526859776.0,20010852352.0,0.2009334268868782,25768763392.0,0.3924877107440357,0.2516877801868123,1749824270.0,0.0021597076572473,1336602463.0,0.0094420911297197,QASERVER
2023-03-01 01:30:00,4,0.00195,0.9914,0.006625,,,,,,,,,,,,,,DEVELOP
2023-03-01 01:30:00,4,0.2826125,0.5828,0.134575,7787229184.0,0.2901,22352371712.0,30735253504.0,19055710208.0,0.2727448397622301,26842939392.0,0.4088486386148342,0.3416382447695487,4199420770.5,0.0051831040119544,1132171337.5,0.0079979389826484,PRODUCCION
2023-03-01 01:40:00,8,,,,10575499264.0,0.6156,7633457152.0,19728990208.0,6603354112.0,0.613084244478733,17178853376.0,0.2616535660708856,0.7679449604332511,783451571985.0,0.9669693054940016,137781121623.5,0.9733199977831302,PREPRODUCCION
2023-03-01 01:40:00,4,0.0344708333333333,0.9390083333333332,0.026525,,,,,,,,,,,,,,DEVELOP
2023-03-01 01:40:00,4,,,,,,,,,,,,,,,,,QASERVER
2023-03-01 01:40:00,4,0.312125,0.5488,0.139075,7797207040.0,0.2905,22350921728.0,30735253504.0,19045732352.0,0.2727920163374878,26842939392.0,0.4088486386148342,0.3416973378118931,4199859390.5,0.0051836453754438,1132465547.0,0.0080000173514882,PRODUCCION
2023-03-01 01:40:00,16,,,,6260336640.0,0.093,34355539968.0,34355539968.0,52057661440.0,0.0,58317998080.0,0.8882497469281071,0.0,4998368596.5,0.0061691994543003,1477243000.6666667,0.0104356107512539,PRUEBAS
2023-03-01 01:50:00,4,,,,6059442176.0,0.7055,2670702592.0,10862071808.0,2529476608.0,0.7541258574599915,8588918784.0,0.130819047077174,0.944612680857914,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 01:50:00,4,,,,,,,,,,,,,1751720590.0,0.0021620481761753,1337882688.0,0.0094511349564753,QASERVER
2023-03-01 01:50:00,16,,,,6258348032.0,0.093,34355539968.0,34355539968.0,52059095040.0,0.0,58317443072.0,0.8882412935220957,0.0,6427413054.0,0.0079329870016119,1899645717.4285717,0.0134195682520916,PRUEBAS
2023-03-01 01:50:00,4,,,,7811842048.0,0.291,22333259776.0,30735253504.0,19031097344.0,0.2733666643389335,26842939392.0,0.4088486386148342,0.3424171378079091,8401067647.0,0.010368955578767,2265963761.0,0.0160073297186528,PRODUCCION
2023-03-01 01:50:00,8,0.0105375,0.96135,0.028125,,,,,,,,,,783845774807.0,0.9674558474101118,137820817508.0,0.973600419351472,PREPRODUCCION
2023-03-01 02:00:00,4,,,,,,,,,,,,,5601705130.666667,0.0069138631071463,1511324207.6666667,0.0106763688459102,PRODUCCION
2023-03-01 02:00:00,4,,,,6059864064.0,0.7055,2674094080.0,10862071808.0,2529054720.0,0.7538136253131278,8588918784.0,0.130819047077174,0.9442215810933572,27045021636.0,0.0333801178318828,7943518839.0,0.0561149862017601,DEVELOP
2023-03-01 02:00:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 02:00:00,8,,,,,,,,,,,,,,,,,PREPRODUCCION
2023-03-01 02:00:00,16,,,,6251651072.0,0.0929,34355539968.0,34355539968.0,52064538624.0,0.0,58316189696.0,0.8882222031734648,0.0,5999740828.6,0.0074051357220155,1773292398.4,0.0125269770846831,PRUEBAS
2023-03-01 02:10:00,16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,PRUEBAS
2023-03-01 02:10:00,4,,,,5758124032.0,0.2235,23591170048.0,29526859776.0,20010639360.0,0.2010267862221042,25768763392.0,0.3924877107440357,0.251804721425544,1170533180.6666667,0.0014447219167601,894696769.6666666,0.0063203597677782,QASERVER
2023-03-01 02:10:00,8,0.007025,0.980475,0.0125,,,,,,,,,,784267663121.0,0.9679765599398614,137870646207.5,0.9739524216368024,PREPRODUCCION
2023-03-01 02:10:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 02:10:00,4,0.303975,0.548925,0.1471,,,,,,,,,,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 02:20:00,4,,,,6069002240.0,0.7066,2665377792.0,10862071808.0,2519916544.0,0.7546160770142462,8588918784.0,0.130819047077174,0.945226726381977,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 02:20:00,8,0.0150375,0.9586,0.0263625,10626408448.0,0.6186,7663697920.0,19728990208.0,6552444928.0,0.61155143577027,17178853376.0,0.2616535660708856,0.7660249751562308,784545005801.0,0.9683188680904264,137906025820.0,0.9742023519897732,PREPRODUCCION
2023-03-01 02:20:00,4,0.2894875,0.5762375,0.134275,,,,,,,,,,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 02:20:00,4,,,,,,,,,,,,,,,,,QASERVER
2023-03-01 02:20:00,16,,,,6264754176.0,0.0930666666666666,34355539968.0,34355539968.0,52048814080.0,0.0,58313568256.0,0.8881822756469164,0.0,10104.0,1.24707872344386e-08,10104.0,7.137716068587576e-08,PRUEBAS
2023-03-01 02:30:00,4,0.0164,0.9624875,0.0211125,5735354368.0,0.2226,23826821120.0,29526859776.0,20033409024.0,0.1930458809112204,25768763392.0,0.3924877107440357,0.2418078962446927,,,,,QASERVER
2023-03-01 02:30:00,8,,,,,,,,,,,,,261615150232.66663,0.3228965633271254,45979154927.0,0.3248081482012326,PREPRODUCCION
2023-03-01 02:30:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 02:30:00,4,,,,,,,,,,,,,4203399334.5,0.0051880145251316,1136217979.5,0.0080265254648607,PRODUCCION
2023-03-01 02:30:00,16,0.0026875,0.9935625,0.0036875,6254432256.0,0.0929,34355539968.0,34355539968.0,52058001408.0,0.0,58312433664.0,0.8881649945143322,0.0,5001720422.0,0.0061733364201215,1479145187.0,0.0104490482670465,PRUEBAS
2023-03-01 02:40:00,16,0.007,0.991125,0.0018125,6254170112.0,0.0929,34355539968.0,34355539968.0,52057608192.0,0.0,58311778304.0,0.888155012632695,0.0,7503992833.0,0.0092617476275826,2219212433.5,0.0156770667519816,PRUEBAS
2023-03-01 02:40:00,4,,,,,,,,,,,,,8407589913.0,0.0103770056373154,2272985406.0,0.0160569323595321,PRODUCCION
2023-03-01 02:40:00,4,,,,6061598720.0,0.7057500000000001,2672353280.0,10862071808.0,2527320064.0,0.7539738893981726,8588918784.0,0.130819047077174,0.9444223267454546,13529043535.5,0.0166981218741762,3973911368.75,0.0280726950038298,DEVELOP
2023-03-01 02:40:00,4,0.0283375,0.942925,0.0287375,,,,,,,,,,1759548577.5,0.0021717098118231,1345606037.0,0.0095056946083564,QASERVER
2023-03-01 02:40:00,8,0.0228125,0.9471625,0.030025,10641117184.0,0.6194000000000001,7630790656.0,19728990208.0,6537736192.0,0.6132194007118643,17178853376.0,0.2616535660708856,0.7681142561687705,,,,,PREPRODUCCION
2023-03-01 02:50:00,16,0.001375,0.997125,0.001375,,,,,,,,,,5003498967.166667,0.006175531576333,1479769238.0,0.0104534567180069,PRUEBAS
2023-03-01 02:50:00,8,,,,10637234176.0,0.6192000000000001,7648395264.0,19728990208.0,6541619200.0,0.6123270789146311,17178853376.0,0.2616535660708856,0.7669965402374915,392602577053.5,0.4845668256261367,68990048591.0,0.487362805226265,PREPRODUCCION
2023-03-01 02:50:00,4,,,,,,,,,,,,,440459384.25,0.0005436337357871,336820504.25,0.002379383536634,QASERVER
2023-03-01 02:50:00,4,0.296075,0.5557125,0.148225,7828530517.333333,0.2916333333333333,22400533845.33333,30735253504.0,19014408874.666668,0.2711778400520416,26842939392.0,0.4088486386148342,0.3396754320871535,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 02:50:00,4,,,,6063165440.0,0.7059000000000001,2669027328.0,10862071808.0,2525753344.0,0.7542800880735994,8588918784.0,0.130819047077174,0.9448058690266384,18040823301.0,0.0222667526643777,5299249514.333333,0.0374352122030007,DEVELOP
2023-03-01 03:00:00,4,,,,6063779840.0,0.706,2660990976.0,10862071808.0,2525138944.0,0.7550199425085591,8588918784.0,0.130819047077174,0.9457326054252628,13531948179.0,0.0167017069089229,3974902339.0,0.028079695463328,DEVELOP
2023-03-01 03:00:00,4,0.2857375,0.5687500000000001,0.145525,7856704170.666667,0.2927,22396340906.666668,30735253504.0,18986235221.33333,0.2713142612032816,26842939392.0,0.4088486386148342,0.3398463122500914,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 03:00:00,4,0.019925,0.95,0.030075,,,,,,,,,,881289984.0,0.0010877256415583,673899776.25,0.0047605950728,QASERVER
2023-03-01 03:00:00,8,,,,,,,,,,,,,,,,,PREPRODUCCION
2023-03-01 03:00:00,16,,,,,,,,,,,,,9007355716.8,0.0111172621426283,2663952785.4,0.018818822844723,PRUEBAS
2023-03-01 03:10:00,4,0.2793,0.579675,0.141025,,,,,,,,,,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 03:10:00,8,,,,10554249216.0,0.6144000000000001,7639818240.0,19728990208.0,6624604160.0,0.6127618210838741,17178853376.0,0.2616535660708856,0.7675410951840012,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 03:10:00,4,,,,5732048896.0,0.2224,23826538496.0,29526859776.0,20036714496.0,0.1930554526707012,25768763392.0,0.3924877107440357,0.2418198857624824,882125211.5,0.0010887565149198,674449119.0,0.0047644757661629,QASERVER
2023-03-01 03:10:00,16,0.005,0.993625,0.001375,,,,,,,,,,7507689333.75,0.0092663100062806,2220515729.75,0.0156862735597664,PRUEBAS
2023-03-01 03:10:00,4,0.005075,0.9824625,0.0124874999999999,6076623530.666667,0.7075,2776357546.6666665,10862071808.0,2512295253.333333,0.744398895925006,8588918784.0,0.130819047077174,0.932428758079942,27066179483.5,0.0334062317486001,7952634748.0,0.0561793832426835,DEVELOP
2023-03-01 03:20:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 03:20:00,4,0.00155,0.995725,0.002725,,,,,,,,,,,,,,QASERVER
2023-03-01 03:20:00,16,0.001125,0.9976875,0.001125,,,,,,,,,,7508323864.166667,0.0092670931707521,2220736390.5,0.0156878323620041,PRUEBAS
2023-03-01 03:20:00,4,,,,6074621952.0,0.7073,2837471232.0,10862071808.0,2514296832.0,0.7387725581126999,8588918784.0,0.130819047077174,0.9253812473869716,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 03:20:00,8,0.0162125,0.94415,0.0396375,10547355648.0,0.614,7641554944.0,19728990208.0,6631497728.0,0.6126737930610665,17178853376.0,0.2616535660708856,0.7674308319092542,524137858877.0,0.646913273908281,92065079685.0,0.6503705449558788,PREPRODUCCION
2023-03-01 03:30:00,16,,,,6273687552.0,0.0932,34355539968.0,34355539968.0,52036022272.0,0.0,58309709824.0,0.888123507318778,0.0,7509479550.5,0.0092685195680575,2221146277.5,0.0156907279053792,PRUEBAS
2023-03-01 03:30:00,4,,,,7843328000.0,0.2922,22400020480.0,30735253504.0,18999611392.0,0.2711945428696471,26842939392.0,0.4088486386148342,0.3396963539175882,,,,,PRODUCCION
2023-03-01 03:30:00,4,0.0043,0.985125,0.010575,6084196352.0,0.7084,2834786304.0,10862071808.0,2504722432.0,0.7390197418956338,8588918784.0,0.130819047077174,0.9256908680339128,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 03:30:00,4,0.016425,0.973825,0.00975,,,,,,,,,,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 03:30:00,8,,,,10549334016.0,0.6141,7643090944.0,19728990208.0,6629519360.0,0.6125959380880646,17178853376.0,0.2616535660708856,0.7673333113242775,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 03:40:00,8,,,,10463543296.0,0.6091,7633301504.0,19728990208.0,6715310080.0,0.6130921337826638,17178853376.0,0.2616535660708856,0.7679548425191954,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 03:40:00,4,,,,6080561152.0,0.708,2832003072.0,10862071808.0,2508357632.0,0.739275975885723,8588918784.0,0.130819047077174,0.9260118249059134,0.0,0.0,0.0,0.0,DEVELOP
2023-03-01 03:40:00,16,,,,6265917440.0,0.0931,34355539968.0,34355539968.0,52043139754.66666,0.0,58309057194.66666,0.8881135670283143,0.0,3755408529.5,0.0046350851890133,1110807912.5,0.0078470224526578,PRUEBAS
2023-03-01 03:40:00,4,,,,5753694890.666667,0.2232999999999999,23805524650.666668,29526859776.0,20015068501.33333,0.1937671384203119,25768763392.0,0.3924877107440357,0.2427113382663554,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 03:40:00,4,0.3,0.574225,0.125775,7855562752.0,0.2926,22400966656.0,30735253504.0,18987376640.0,0.2711637581552839,26842939392.0,0.4088486386148342,0.3396577932035158,,,,,PRODUCCION
2023-03-01 03:50:00,4,,,,5744037888.0,0.2229,23821676544.0,29526859776.0,20024725504.0,0.1932201146780018,25768763392.0,0.3924877107440357,0.2420261402206912,884555053.0,0.0010917555288114,676318164.5,0.0047776791668936,QASERVER
2023-03-01 03:50:00,8,,,,,,,,,,,,,393425920122.0,0.4855830307160231,69086528772.25,0.488044365143138,PREPRODUCCION
2023-03-01 03:50:00,4,0.317375,0.5308625,0.1517625,7841099776.0,0.2921,22406549504.0,30735253504.0,19001839616.0,0.2709821150138252,26842939392.0,0.4088486386148342,0.3394302682975396,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 03:50:00,16,,,,6267318272.0,0.0931,34355539968.0,34355539968.0,52039589888.0,0.0,58306908160.0,0.8880808347747794,0.0,5008237626.0,0.0061813802309338,1481447286.0,0.0104653108650511,PRUEBAS
2023-03-01 03:50:00,4,0.039425,0.940275,0.0203,6094061568.0,0.7095,2835222528.0,10862071808.0,2494857216.0,0.7389795816013813,8588918784.0,0.130819047077174,0.9256405635352106,5415420626.2,0.0066839428359392,1591324276.8,0.0112415091655273,DEVELOP
2023-03-01 04:00:00,4,0.0245,0.9549166666666666,0.0205833333333333,6100723712.0,0.7103,2827431936.0,10862071808.0,2488195072.0,0.7396968105184525,8588918784.0,0.130819047077174,0.926538959371186,13541008922.5,0.0167128900645419,3979260165.5,0.0281104802299879,DEVELOP
2023-03-01 04:00:00,4,0.287775,0.5674833333333335,0.1447416666666666,,,,,,,,,,2806319526.333333,0.003463679109734,760327214.0,0.005371139917609,PRODUCCION
2023-03-01 04:00:00,4,,,,5732698112.0,0.2225,23826176000.0,29526859776.0,20036065280.0,0.193067729492644,25768763392.0,0.3924877107440357,0.2418352636222562,885378248.5,0.0010927715517659,676890627.5,0.0047817231874337,QASERVER
2023-03-01 04:00:00,16,,,,,,,,,,,,,3789.0,4.676545212914475e-09,3789.0,2.6766435257203403e-08,PRUEBAS
2023-03-01 04:00:00,8,0.0096916666666666,0.9740333333333332,0.016275,10611810304.0,0.6177,7632138240.0,19728990208.0,6567043072.0,0.613151095948884,17178853376.0,0.2616535660708856,0.7680286981088843,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 04:10:00,4,0.0089874999999999,0.9802625,0.01075,,,,,,,,,,886485110.0,0.001094137687382,677631130.0,0.0047869542806573,QASERVER
2023-03-01 04:10:00,16,0.00725,0.99143125,0.0013125,,,,,,,,,,7514196645.5,0.0092743416076566,2222813372.5,0.0157025046777163,PRUEBAS
2023-03-01 04:10:00,4,0.033525,0.952425,0.01405,6096168960.0,0.7098,2833811456.0,10862071808.0,2492749824.0,0.7391094897832589,8588918784.0,0.130819047077174,0.9258032855990874,,,,,DEVELOP
2023-03-01 04:10:00,4,,,,7873579008.0,0.2933,22369488896.0,30735253504.0,18969360384.0,0.2721879162932965,26842939392.0,0.4088486386148342,0.3409406463967864,4209926965.0,0.0051960712047744,1140827369.5,0.0080590873384448,PRODUCCION
2023-03-01 04:10:00,8,,,,,,,,,,,,,393698950097.5,0.4859200159429714,69120595646.0,0.4882850219841632,PREPRODUCCION
2023-03-01 04:20:00,8,,,,,,,,,,,,,787628554729.0,0.9721247155377808,138273086866.0,0.976795362209673,PREPRODUCCION
2023-03-01 04:20:00,4,,,,7876308992.0,0.2934,22358937600.0,30735253504.0,18966630400.0,0.2725312125019523,26842939392.0,0.4088486386148342,0.3413706567840167,5613896566.0,0.0069289102959947,1521568218.3333333,0.0107487350766528,PRODUCCION
2023-03-01 04:20:00,4,0.0168,0.97345,0.00975,,,,,,,,,,0.0,0.0,0.0,0.0,QASERVER
2023-03-01 04:20:00,16,,,,,,,,,,,,,15029879292.333334,0.0185505173014631,4446145882.0,0.0314086766678897,PRUEBAS
2023-03-01 04:20:00,4,0.0297,0.96405,0.00625,6118719488.0,0.7124,2809244330.6666665,10862071808.0,2470199296.0,0.7413712245395362,8588918784.0,0.130819047077174,0.9286363184547868,,,,,DEVELOP
2023-03-01 04:30:00,4,,,,,,,,,,,,,27089808378.0,0.0334353955367923,7961409966.0,0.0562413735579289,DEVELOP
2023-03-01 04:30:00,4,0.278875,0.583075,0.13805,,,,,,,,,,0.0,0.0,0.0,0.0,PRODUCCION
2023-03-01 04:30:00,8,,,,,,,,,,,,,787898241821.0,0.9724575748355052,138310411128.0,0.977059030048772,PREPRODUCCION
2023-03-01 04:30:00,16,,,,6267523072.0,0.0931,34355539968.0,34355539968.0,52036075520.0,0.0,58303598592.0,0.888030426272512,0.0,5010866773.333333,0.0061846252365753,1482373814.6666667,0.0104718560932301,PRUEBAS
2023-03-01 04:30:00,4,,,,5738516480.0,0.2227,23824621568.0,29526859776.0,20030246912.0,0.1931203741697885,25768763392.0,0.3924877107440357,0.2419012059700996,1775888591.0,0.002191877352576,1357341642.0,0.0095885978312217,QASERVER
2023-03-01 04:40:00,8,,,,10571988992.0,0.6154000000000001,7649914880.0,19728990208.0,6606864384.0,0.6122500543946745,17178853376.0,0.2616535660708856,0.766900059872088,0.0,0.0,0.0,0.0,PREPRODUCCION
2023-03-01 04:40:00,4,0.016775,0.97425,0.008975,5740699648.0,0.2228,23822127104.0,29526859776.0,20028063744.0,0.1932048553512932,25768763392.0,0.3924877107440357,0.2420070264966786,0.0,0.0,0.0,0.0,QASERVER
